id_anon,cluster
11038000109,1
11038000110,3
11038000111,5
11038000112,5
11038000903,6
11038003603,3
11038005203,3
11038006103,0
11038009504,4
11038020204,8
11038020303,8
11038032004,3
11038034902,0
10802012107,6
10802012108,6
10802012109,4
10802013807,3
10802013808,9
10802029704,3
10802032104,3
10802032105,3
10802039205,3
10802055004,0
10802055604,0
10802063405,2
10802066905,0
10802081103,3
10802081104,3
10802083505,3
10194020004,7
10194020005,0
11053004203,4
11053014503,3
11053017403,1
11053017404,0
11053019204,0
11053020204,0
11053020403,4
11053022303,1
11053024804,8
11053026905,0
11053031003,0
11053032105,3
10785007704,1
10965011006,1
10965011403,7
10965018504,0
10965018608,3
10965021704,7
10965022004,1
10965025306,3
10965027007,4
10933001204,5
10746029804,0
10746029805,0
10746031803,6
10746033803,0
10746033804,7
10746033805,7
10746033904,1
10746035804,0
10746036903,3
10746043706,3
10746053703,0
10746053805,4
10746054708,0
10244002706,4
10244004304,0
10244004404,4
10244005205,3
10244005206,0
10244005504,3
10244006704,3
10244006804,3
10244007706,1
10244007707,1
10244008703,1
10244008704,7
11245000303,0
11245000304,0
11245001505,4
11245007404,3
11245007405,4
11245017804,3
11245022805,3
11245022806,4
11245022903,3
11245024505,1
11245024506,7
11245024604,1
11245027805,1
11245030605,1
10492000903,0
10492003703,1
10492006103,4
10492008104,1
10492014104,0
10492022403,0
10492031005,1
10492031006,0
10492031007,0
10492031603,0
10874001104,0
10874001203,2
10874001204,0
10874002202,3
10874002708,3
10874003103,0
10874003503,0
10874003504,0
10874004103,7
10874005103,3
10874005304,3
10874006204,3
10874007304,7
10874007305,7
10874008404,7
10874009103,3
10269010303,9
10269015304,5
11336003204,4
11336004004,6
11336033403,2
10009002204,1
10009002205,4
10009002904,4
10009006705,1
10009006706,4
10009006804,6
10009008005,0
10009009007,1
10009010002,3
10009014003,7
10009014205,1
10009047107,1
10778005503,3
10778012203,1
10778014402,3
10778016204,7
10778017303,1
10778018304,3
10778019005,3
10778027103,5
10778031503,1
10778031504,2
10778039203,3
10778039204,2
10778044504,6
10778044505,6
10531007403,9
10531011405,0
10531018903,0
10531020803,4
10531038504,9
10531042904,1
10531043504,3
10531052103,7
10531056403,3
10531057505,3
10855013404,0
10855025304,0
10855031305,3
10855035304,0
10855039105,0
10855039205,1
10855044904,3
10855051803,2
10855052704,9
10855059503,9
10855059504,9
10796008405,4
10796023403,7
10796024406,3
10796028603,0
10796028904,4
10796029803,5
10796031204,8
10796031406,0
10912001402,0
10912008404,9
10912009303,3
10912012503,0
10912012504,4
10912013604,4
10912018605,0
10912024103,0
10912027006,0
10912030704,3
10912033504,2
10858000104,1
10858007303,0
10858013004,6
10858027806,7
10858030203,4
10858041307,1
10858044003,5
10858055205,0
10858059703,8
10858059704,3
10858060803,2
11246002904,1
11246002905,1
11246006603,0
11246012303,2
11246014904,7
11246017002,0
11246018304,5
11246020206,4
11246024006,3
10779008403,0
10779008404,0
10779015604,0
10779020605,0
10779024704,7
10779027503,1
10187003705,4
10187015103,5
10187021204,0
10187028305,1
10187031605,1
10187037703,0
10187037704,0
11363004303,0
11363005703,0
11363009105,1
11363009106,4
11363014305,0
11363015203,2
11363019304,1
11363024805,0
11363028409,0
11363031804,4
11363039104,3
10651002002,0
10651006003,7
10651007703,0
10651009803,1
10651010802,7
10651010803,2
10651010902,0
10651011003,0
10651011203,1
10651011204,4
10651015303,6
10651016304,0
10365001005,6
10365001006,4
10365014603,7
10365031603,6
10365035702,3
10131004507,1
10131004706,3
10131005705,3
10131005804,7
10131006203,1
10131010105,3
10131010803,3
10131016204,0
10131019205,2
10131020504,7
10085007906,5
10085011704,1
10085014104,7
10085016505,4
10085016807,7
10085017303,3
10085018403,3
10085019602,7
10085019603,0
10085021704,3
10085023903,2
10085023904,2
10863001203,0
10863001304,1
10863002803,7
10863004303,1
10863012804,2
10863013603,1
10863014504,0
10863016103,9
11113000703,2
11113004303,7
11113006504,6
11113007202,0
11113009103,1
11113012103,1
11113013703,1
11113015004,0
11113016605,0
11113021603,0
11369001404,0
11369002203,9
11369007504,7
11369013104,0
11369017104,1
11369018105,0
11369019803,1
11369019804,2
11369023404,7
11369025204,7
11369028003,1
11369028004,1
10581001904,1
10581017202,0
10581018302,4
10581019403,4
10581020104,2
10581020803,6
10581021206,4
10581024103,0
10581026003,1
10581027404,1
10287012104,2
10287012305,0
10287014103,3
10287018202,0
10287020804,2
10287026004,1
10733002203,1
10733022703,0
10733023004,7
10733039706,1
10118000104,2
10118001105,8
10118001106,5
10118003805,2
10118012507,0
10118012508,5
10118014103,7
10118023104,5
10118023904,0
10118025503,5
10118034403,5
10118034404,7
10118038005,1
11165004504,1
11165004505,7
11165007704,7
11165007804,1
11165017803,2
11165018003,3
11165018105,3
11165020703,2
11165023304,1
11165023903,2
11165029903,0
10837018703,2
10837038103,3
10837039406,0
10837039407,0
10837039503,1
10837044906,1
10837047104,1
10837050407,0
10576005404,2
10576009703,0
10576011204,7
10576012004,1
10576027204,1
10576027304,4
10576044103,4
10576045503,4
10576049002,6
10576049102,5
10507004609,5
10507004610,2
10507004611,3
10507007604,1
10066002503,3
10066002804,0
10066005302,3
10066009302,1
10066010204,4
10066013103,2
10066017104,6
10066025102,0
10066030204,4
10066031504,4
10218012404,6
10218012405,1
10218016005,8
10218018403,3
10218021905,3
10218024405,6
10218025003,0
10208002003,0
10208002106,5
10208002107,0
10208011902,1
10208013205,3
10208015704,4
11329017303,2
11329021604,1
11329021904,7
11329022103,0
11329023803,1
11329023904,1
11329025403,2
11329028903,0
11329034403,4
11329042503,7
10379009403,2
10379009404,2
10379011503,4
10379011603,0
10379011604,0
10379012404,4
10379017504,1
10379021203,4
10379022705,4
10379031303,0
10379038605,1
10379039204,0
10379058103,3
10379058104,3
10379058105,3
10499028902,2
10499029503,3
10499034304,2
10499034305,2
10499035603,0
10499037203,0
10293002303,3
10293004403,4
10293007603,0
10293008303,2
10293008304,2
10293008803,4
10293010604,2
10686003804,0
10686003805,2
10686013304,4
10686014004,7
10686014005,7
10686038502,6
10686043905,1
10686043906,7
10686046503,4
10686048304,3
10392000903,4
10392007203,2
10392009404,1
10392012502,6
10643005703,1
10643006703,0
10643006704,2
11264009203,3
11264012503,0
11264013902,0
11264013903,0
11264014506,8
11264016803,7
11264016804,0
11264022405,4
11264022703,4
11133009204,3
11133010003,4
11133014806,1
11133019405,3
11133022503,4
11133026905,3
11133030703,4
11133033503,3
11133034203,0
11047003303,0
11047003304,2
11047003804,9
11047008405,4
11047010603,0
11047010604,1
11047012103,0
11047021204,0
11047022603,2
11047023004,1
11047023204,1
11047023302,4
10578003103,7
10578013603,4
10227003903,4
10227005203,0
10227023405,7
10227024003,1
10227024205,0
10284005005,1
10284005006,2
10284013804,3
10284026203,1
10284026204,7
10284028903,2
10284030403,7
10103001705,0
10189002502,0
10189003202,3
10189003203,0
10189004803,2
10189005203,7
10189018902,3
10189020803,0
10189022203,4
10189022604,1
10189029104,0
10189030403,7
10600001203,1
10600004502,2
10600005703,6
10600006803,4
10600014204,9
10600014803,6
10600016004,0
10600030503,2
10582001003,0
10582003604,2
10868003504,0
10868003604,9
10868003703,2
10868005607,7
10868005905,0
10868006803,0
10868007003,9
10868007004,4
10868011104,0
10868011303,1
10868011605,0
11034002002,1
11034003203,6
11034010103,1
11034010104,9
11034019703,4
11034028703,6
11034029703,7
11034036403,1
11034045203,3
11034051903,0
11034055303,7
11300000803,0
11300001502,0
11300001705,7
11300002304,1
11300003404,0
11300003804,0
11300005205,2
11300005206,0
11300010903,4
11300013303,6
11300013304,6
11300016804,1
11300016805,0
11286005304,2
11286017503,0
11286023604,3
11286027103,1
11286029503,3
11286030502,8
11286030503,8
11286035204,6
11286047202,2
11286048602,9
11286050103,0
11346003105,0
11346003106,0
11346003504,2
11346023603,4
11346023903,6
11346025203,6
11346025305,1
11346027104,1
11346027206,0
11346027207,4
11346029103,4
11346029202,4
10109002804,0
10109002805,0
10109003403,0
10109012002,4
10109018503,0
10109023102,1
10109023404,0
10109033003,0
10109034403,4
11307012203,0
11307012204,0
11307033405,1
10164002505,4
10164003903,1
10164004404,6
10164004805,6
10164008804,7
10164011402,1
10164012305,4
10164020303,1
10164020503,0
10164021704,0
10201001005,0
10201001103,0
10201002110,1
10201002111,1
10201002204,1
10201002205,1
10201005304,1
10201007504,2
10201011602,0
10201011803,0
10201011804,1
10201019503,0
10201019904,2
10613005203,1
10613009004,1
10613009805,1
10613012804,0
10613015804,0
10613017102,1
10613017304,0
10613019403,4
10613022106,4
10613027104,6
10935000603,3
10935003406,0
10935006411,1
10935013103,0
10935014403,3
10935014404,8
10935014405,0
10935019203,9
10935021402,3
10935023705,3
10935024407,3
10935024408,7
10935025106,2
11283001802,3
11283002003,3
11283003303,0
11283004104,4
11283024305,0
11283024306,5
11283024603,3
10767006103,4
10767006303,4
10767006304,2
10767007505,0
10767007506,7
10767034903,1
10767034904,2
10767039303,7
10767045604,0
10767045703,2
10767047606,3
10767047805,0
10767051305,0
10658007004,0
10658011405,9
10658016104,9
10658017104,4
10658018605,0
10658022504,2
10658022505,3
10658025403,3
10658026503,7
10658031304,2
10658037703,0
10658039503,1
10464001607,4
10464002703,2
10464006503,4
10464009904,5
10464009905,5
10464014003,9
10464014004,4
10464019203,1
10464022404,4
10464024303,1
10464029103,9
10464029803,4
11313010503,5
10760001104,0
10760004705,6
10760004706,4
10760005503,3
10760007305,1
10760030503,7
10760030803,4
10760037006,0
10760038605,2
10760039604,6
10760041803,0
10873013206,1
10873014805,0
10873022003,6
10873022005,2
10873022206,0
10873022207,1
10873027304,6
11130001103,0
11130001105,0
11130002106,4
11130004703,0
11130005104,6
11130005306,3
11130011103,4
11130013103,4
11130013405,3
11130013506,0
11130013507,7
11130015407,0
10193000604,4
10193003002,4
10193003405,0
10193003803,3
10193003804,3
10193003903,3
10193003904,4
10193008704,9
10193010903,0
10193010904,0
10193021803,1
10193023005,1
10193026104,7
10047011903,2
10047013804,0
10047014404,3
10047014405,3
10047020103,3
10047021403,3
10047027004,9
10047027104,3
10047027203,3
10047027204,3
10047027205,9
10047037403,2
10047037804,3
10047037805,3
11193000208,0
11193004304,0
11193013607,1
11193013608,1
11193018304,1
11193021106,7
11193022303,2
11193022404,7
11193022605,0
11193050903,4
11193051803,6
11193051804,0
10143003505,3
10143003506,3
10143028803,3
10143028804,0
10741020302,0
10741030904,0
10741031004,6
10741031005,6
10741032505,2
10741033004,7
10741046504,1
10741062303,1
10741062304,7
10741063007,2
10741096004,0
10741096102,2
11013011404,3
11013017904,0
11013019703,7
11013022803,4
11013023503,7
11013023504,4
11013033902,4
11013063405,5
11013063603,4
11013080903,0
11013083402,4
10343006706,7
10343025804,2
10343027503,0
10343035910,0
10343035911,2
10343036806,4
10343038406,1
10343038407,4
10343039112,6
10343040103,2
10343040903,0
10343040904,0
10343046303,0
10585008305,3
10585010803,4
10585013005,3
10585013103,0
10585013504,3
10585013803,3
10585013804,3
10585017603,4
10585018903,7
10585061103,0
10585065603,3
10645003307,4
10645006403,4
10645009111,8
10645010305,6
10645010306,0
10645014304,0
10645014305,0
10645014306,0
10645014404,3
10645014503,5
10645017506,4
10645020904,5
10645028005,5
10560016403,3
11210004204,0
11210004205,4
11210008503,0
11210011303,7
11210011304,0
11210016604,5
11210037504,3
11210047103,7
11210055604,0
10328014606,3
10328014607,3
10328018005,3
10328019905,3
10328026204,3
10328036105,7
10328051607,2
10111000103,8
10111003703,7
10111016206,1
10111016207,7
10111029006,1
10111029105,1
10111029107,5
10111030204,8
10111067803,0
10111067804,0
10111067903,7
10111068806,6
10111068807,1
10111079705,1
11222006204,3
11222007603,3
11222012304,3
11222013704,2
11222016303,4
11222025903,3
11222025904,3
11222026105,3
11222027503,1
11222029503,9
11222029505,1
10309008204,0
10309012405,0
10309012406,0
10309013603,4
10309015803,3
10309023104,9
10309024504,3
10309029102,5
10309031103,5
10309034305,2
10309036303,0
10309039704,7
11088007806,3
11088007807,0
11088008706,0
11088009905,4
11088032904,1
11088032905,0
11088033002,0
11088036603,0
11088041503,7
11088041504,0
11088041604,0
11088044803,0
11088044804,3
11088046103,3
10149003204,0
10149014305,9
10149015007,1
10149015008,4
10149015403,0
10149015404,6
10149016003,4
10149016503,3
10149019103,1
10149019805,1
10149021503,3
10149021504,2
10149034702,6
10826001804,8
10826001806,4
10826007003,3
10826008405,0
10826009503,2
10826009606,3
10826010504,1
10826014204,0
10826017903,0
10826017904,7
10826017905,7
10826028105,8
10826029004,1
10366000707,7
10366000708,6
10366005003,0
10366011705,7
10366011805,9
10366012003,0
10366012104,0
11323001104,8
11323001105,8
11323018303,3
10479003306,6
10479003702,1
10479004703,1
10479004704,3
10479005104,2
10479008403,0
10479010408,4
10479011402,3
10479017204,0
10479024704,1
10479024705,4
10479034004,8
10699007106,0
10699007107,2
10699007803,7
10699009604,3
10699009902,3
10699013004,2
10699014406,4
10699018105,1
10699018304,1
10699019705,3
10699020105,2
10916002004,1
10916022205,4
10916027905,0
10916059305,1
10916060603,5
10476001102,0
10476001103,0
10476002902,0
10476019703,4
10476026504,3
10476028703,3
10476032603,3
10476033903,3
10476035303,0
10476040303,0
10476043603,0
10371001502,3
10371001503,3
10371004406,1
10371007503,3
10371012005,8
10371012503,1
10371012603,1
10371012803,3
10371013703,7
10371013804,1
10371013805,1
10371027903,1
11252013803,4
11252037603,3
10893000903,9
10893002706,4
10893002707,4
10893007504,6
10893011304,4
10893027004,0
10893035504,4
10893037103,7
10893037104,5
10358003203,3
10358004503,7
10358004504,4
10358005505,3
10358005604,3
10358009502,3
10358015603,4
10358015604,3
10358036303,7
10358041503,0
10358041903,0
10358041904,2
10358046204,0
10358046205,0
11156011403,3
11156013002,4
11156014702,3
11156014806,8
11156014904,0
11156017403,4
11156017407,4
11156018303,3
11156034503,7
11156039305,0
11156042304,3
10052010505,0
10052010604,1
10052013403,0
10052013404,0
10052015104,7
10052017303,0
10052018203,0
10052021404,6
10052024003,0
10052037506,0
10052039003,1
10052039004,4
10074007705,1
10074007706,2
10074007803,0
10074012906,3
10074013004,3
10074020904,8
10074033204,3
10074033205,3
10074033206,4
10074035403,0
10074037306,3
10074067903,3
10074068206,0
10167004908,1
10167004909,6
10167005803,1
10167009102,1
10167009103,2
10167009204,2
10167009310,1
10167010706,0
10167011604,0
10167014204,3
10167014205,1
10167020205,1
10167029703,7
10562006504,0
10562018304,3
10562023506,9
10562023507,9
10562037803,0
10562048103,0
10562050902,0
10562051102,0
10562051306,0
10562051603,3
10562052603,6
11169011703,3
11169019504,5
11169028604,1
11169029903,1
11169029904,1
11169030103,3
11169044104,1
11169045003,2
11169046703,4
11169049205,7
11169055504,0
10666000303,0
10666002704,4
10666010705,0
10666010804,9
10666013005,1
10666014505,4
10666017003,3
10666025203,4
10666026304,1
10666026305,4
10666029003,3
10528002506,3
10528002507,3
10528003509,1
10528003510,8
10528008504,1
10528008803,4
10528008903,1
10528008904,1
10528009603,2
10528012803,2
10528018805,3
10528018806,3
10528020104,3
10528026205,4
10568012504,7
10568012705,9
10568028904,9
10568035109,3
10568040603,4
10568054904,7
10568057103,3
10568069605,9
10568069606,9
10568072804,2
10568072905,0
10568072906,0
10367001404,8
10367001702,4
10367003703,1
10367003704,4
10367004403,0
10367012503,5
10367012504,5
10367016804,4
10367020105,4
10367021504,0
10367021505,7
10367021704,2
10367023505,5
10948023405,9
10948033003,3
10948033004,1
10948033005,2
10948033204,1
10948033303,2
10948038704,9
10948041003,6
10059003703,4
10059005904,0
10059006303,3
10059032704,4
10472007403,3
10472007404,4
10472010303,0
10472010404,1
10472012403,0
10472012404,4
10472018003,9
10472018004,2
10472020603,8
10472021004,0
10942000402,3
10942000403,3
10942000604,3
10942003306,3
10942003903,2
10942007804,2
10942007904,7
10942008604,1
10942008704,1
10942010604,2
10942011604,2
10942015804,4
10942022003,1
10808024104,2
10808036603,0
10808037003,3
10808037004,2
10808037905,7
10808039802,0
10808039803,3
10808041803,1
10808042105,3
10808043802,3
10808044002,2
10808045903,4
10808054103,3
11183025903,4
11146017503,4
10447001104,1
10447017703,0
10447020103,1
10447025903,0
10447029203,1
10385005102,7
10385014502,7
10385030702,0
10385032602,0
10041005603,2
10041015903,8
10041034405,3
10041035402,3
10041040004,5
10041042004,0
11217007805,0
11217012908,3
11217043302,3
11217043303,3
11217044303,0
11217046606,4
11217051503,1
11217051504,2
11217056604,4
11217058602,0
11217067805,0
11217068505,8
11217068506,2
11217068704,0
11305000105,1
11305000804,4
11305004204,5
11305004205,5
11305036504,7
11305039103,4
11305050004,0
11305050103,4
11305050306,4
11305053404,9
11305054404,3
10689002203,1
10689008502,0
10689009803,2
10689012503,2
10689014503,8
10689017103,3
10689018104,1
10689023705,1
10689038603,0
10689038904,3
10540012802,0
11226007103,1
11226013103,4
11226017403,8
11226047104,1
11226047105,2
11226047106,4
11226047203,0
11226047504,4
10200030002,3
10200030902,3
10200031902,0
10200037202,2
10200038202,3
10200039202,0
10200039302,0
10200039303,0
10200042302,3
10200042303,3
10200044502,3
10200044503,3
10200044602,3
10765000202,4
10765000302,0
10765004102,7
10765007102,0
10765007902,0
10745004202,3
10745004203,3
10745005802,1
10745030102,3
10745030202,7
10745032402,3
10745033402,0
10745033403,4
10745037402,0
10745038402,4
10745039502,0
10745039602,6
10230002102,0
10230002902,2
10230043402,0
10230049802,3
10739000302,3
10739022702,3
10739023602,0
10739023603,0
11127033302,6
10258004205,3
10258005205,7
10258014903,4
10258029403,2
10554004803,1
10554008003,3
10554014004,1
10554023604,1
10554036003,1
10554036802,4
10027019203,9
11288021703,1
10956000102,3
10956001504,1
10956034603,6
10956039903,0
10441006503,0
10441011803,0
10441033104,3
10441041404,0
10441041405,7
10441045702,3
10441045703,2
10057001004,1
10057001804,0
10057005003,2
10057006602,4
10057007102,5
10057009403,2
10057012303,0
10057013004,7
10057015606,0
10057015705,6
10816003903,8
10816004402,2
10816012103,0
10816012605,2
10816014403,9
10816014404,3
10816017903,0
10816022506,0
10816024204,4
10816039203,2
10816042605,3
11104001604,6
11110031105,3
11110032503,5
11110032604,1
10509027302,8
10509027705,4
10112006503,0
10112008604,0
10112008605,0
10112009202,1
10112013005,2
10112017303,1
10112018903,0
10112021402,9
10112021903,7
10112021904,7
10872022302,4
10872034202,2
10872036702,8
10872037002,0
10872040502,7
10872040503,2
11140011402,5
11140016902,0
10673005404,3
10673006604,2
10673006805,5
10673022102,0
10673027704,0
10673030803,1
10673030804,6
10673036603,3
10673044303,0
10673052905,3
10673060904,1
10150019906,7
10150020406,4
10150024102,3
10150026504,7
10150030506,3
10150031308,4
11287000206,9
11287000207,1
11287004005,7
11287004803,0
11287005604,2
11287010205,1
11287014303,5
11287016808,0
11287016809,7
11287021704,1
11287026203,2
11287027603,0
11017001203,3
11017001204,3
11017001806,0
11017002504,4
11017003107,1
11017005205,4
11017005704,0
11017009204,4
11017016104,0
11017032405,7
11017036303,2
10046000205,3
10046004306,1
10046004307,1
10046004802,1
10046005104,3
10046015204,0
10252002004,2
10252002104,3
10252002510,6
10252011105,2
10252013503,0
10252021805,3
10252028905,1
10252030304,4
10252032103,2
10252033504,3
10252034207,5
11057000304,0
11057000305,4
11057001602,2
11057002405,0
11057002406,4
11057004103,2
11057009204,6
11057009305,2
11057011304,4
11057011404,3
11057015003,9
11057015803,1
10900000304,3
10900009103,3
10900009803,0
10900023504,1
10900023805,4
10900026403,4
10900026503,3
10900026603,9
10900027504,3
10900028503,8
11042002003,1
11042004004,3
11042008603,3
11042011003,2
11042013605,3
11042014003,2
11042019205,4
11042024204,3
11042027906,9
10185000803,4
10185005606,1
10185007008,1
10185010302,9
10185010303,9
10185010503,2
10185011503,8
10185011804,3
10185013704,4
10185014805,3
10185016806,3
10572000102,3
10572008202,3
10572008502,3
10572020802,0
10545000203,2
10545013803,6
10545030902,9
10981013005,7
10981015605,4
10981016105,3
10981023004,1
10981023005,2
10989005706,1
10989006807,2
10989041403,4
10989041504,0
10989041604,4
10989045402,1
10989045603,7
10502010804,3
10502017704,2
10502017705,2
10502019105,4
10502019906,4
10502020403,0
10502020505,0
10502027603,1
10033001302,0
10033001702,3
10033045205,1
10033048003,8
10033048004,4
10033059004,4
10033064603,1
10033065003,5
10033072003,0
10033073202,7
10033073402,0
11074005402,8
11074006403,1
11074006404,4
11074011903,8
11074034503,3
11074040904,1
11074040905,0
11074042704,3
11074045106,1
11074048705,2
11074052004,9
11074054203,1
10793000902,9
10793002702,8
10793025502,9
10793025802,9
10793025803,4
10793033102,3
10793033103,3
10793033104,4
10793034002,6
10793034302,7
10793039102,9
10793044602,9
10793048902,4
11166000803,3
11166001405,6
11166005204,3
11166011303,2
11166013104,3
11166014903,3
11166018003,3
11166026203,3
11166034903,2
11166037205,1
11261005803,0
11261007004,0
11261007005,0
11261012203,1
11261024405,1
11261030406,3
11261037104,3
11261043103,2
11261044603,1
11261069103,3
11261069203,1
10281000503,2
10281014604,3
10281020308,3
10281022202,6
10281022207,0
10281027502,0
10281030405,3
10281032503,1
10281032703,1
10281036803,6
10281043203,0
10405006104,0
10405006105,0
10405006306,6
10405009103,2
10405011004,3
10405011204,5
10405014003,1
10405014104,0
10405015006,4
10405018104,1
10405020406,2
11255004603,1
11255008903,4
11255016803,1
11255017803,3
11255017804,4
11255022404,3
10340013703,9
10340015305,0
10340015404,6
10340015405,4
10340016304,6
10340016305,0
10340026204,1
10340029503,4
10340032004,3
10340032103,3
10340032104,1
10340034003,3
10340037203,1
10340037204,6
11114002204,8
11114004706,5
11114006504,1
11114006505,8
11114006605,1
11114006803,1
11114006904,6
11114007906,0
11114007907,4
11114011905,0
11114016602,2
11114017905,9
10390001203,1
10390003103,6
10390003203,0
10390004103,0
10390004203,7
10390004303,0
10390005403,0
10390017405,0
10390017504,7
10390030103,1
11139004103,4
11139005203,3
11139005204,3
11139027007,2
11139028203,3
11139028903,7
11139031103,0
11139031303,2
11139031804,4
11139034104,3
11139034503,4
10990021604,5
10990021703,5
10990022503,3
10990022504,3
10990024505,8
10990026504,3
10990027505,9
10990029605,3
10990029606,1
10990033304,4
10990034305,5
10990035105,9
10457013703,3
10457015604,5
10457019403,3
10457021603,3
10457023803,3
10457045403,3
10457050905,0
10457056305,2
10457056704,0
10457067605,3
10067017102,9
10101000702,3
10101002102,4
10101022402,0
10101024302,0
10101024402,4
10101029102,2
10350011704,3
10350011804,0
10350012003,1
10350012203,2
10350013003,0
10350015203,7
10350018803,3
10350033003,0
10350036303,5
10350036304,5
10350040306,2
10541011503,3
10541024203,1
10541024403,3
10541024404,3
10541024507,3
10541025304,0
10541025403,8
10541027703,0
10541030904,3
10541035803,3
10541035804,7
10541036203,3
10541036204,4
11062002402,0
11062002702,0
11062006202,5
11062009904,0
11062011804,0
11062013406,3
11062014004,9
11062018805,0
11062019002,1
10800002503,0
10800008704,3
10800008804,7
10800009004,1
10800009604,0
10800011204,3
10800014203,0
10800015903,9
10800017705,1
10800020803,1
10915002305,0
10915002403,0
10915008003,3
10915011803,0
10915012703,0
10915016406,0
10915018403,3
10915025904,0
10915025905,2
10915027104,4
10915029603,2
10842001304,2
10842003104,3
10842011005,1
10842011205,0
10842011302,0
10842011303,2
10842015203,6
10842023403,3
10842025905,3
10842043803,1
10842044103,0
11302003202,3
11302008602,4
11302016502,1
11302018402,4
11302022902,0
11302030302,4
11302041402,9
11302041403,9
11302045602,3
11302046402,3
11302046403,3
11302047402,8
10660004704,3
10660004705,8
10660006905,3
10660006906,3
10660023204,8
10660033804,0
10660039702,2
10660058104,0
10660074402,0
10660076403,0
10660077103,0
10660077104,7
10660079102,0
11005008806,3
11005010606,1
11005010607,3
11005011703,3
11005047105,3
11005052405,3
11005052507,4
11005059004,0
11005059906,3
11005064904,0
11005082203,9
10847002003,1
10847003904,1
10847004903,1
10847019404,3
10847020903,9
10847025205,5
10847027508,0
10847027509,0
10847029904,1
10847037302,4
10847037705,9
10618002103,1
10618003102,4
10618003403,3
10618010404,3
10618011202,0
10618021502,4
10618023203,1
10618027804,3
10618032104,1
10618036502,0
10062014903,3
10062016904,1
10062020406,0
10062022803,0
10062022805,2
10062024103,7
10062025505,1
10062029103,2
10062029104,2
10062029105,3
10062029503,3
10062030606,0
10062031503,4
10625003304,3
10625004603,3
10625012803,0
10625015003,7
10625016403,1
10625022204,9
10625022307,3
10625022308,4
10625028804,7
10625028805,2
10625041003,0
10625041004,0
10625044604,0
11360000504,2
11360006405,1
11360006409,3
11360009004,5
11360011403,2
11360018204,0
11360022003,0
11360022004,5
11360022103,2
11360022205,6
11360022206,6
11360022207,1
11360022603,2
11360023205,0
10775003604,3
10775003606,2
10775005505,4
10775012706,9
10775015204,2
10775016004,4
10775016803,0
10775017303,0
10775017304,0
10775017504,1
10775020203,1
10775024403,1
10077002402,2
10369007102,4
10369019902,4
11279002502,7
11279002505,0
11279006603,0
11279009303,8
11279009304,1
11279010602,6
11279025503,5
11279030304,1
11279030305,7
11279030306,6
11279033704,7
11279033804,7
11279036204,9
11279036205,2
11279036302,0
10316005403,4
10316005803,0
10316010404,9
10316015903,4
10316050703,0
10316050704,7
10316053704,3
11071037505,3
11071051403,0
11071052706,3
11071054503,0
11071054606,7
11071054803,3
11071057403,1
10444004503,3
10444004603,7
10444014305,0
10444015703,6
10444025603,3
10444030004,4
10444033403,0
10444039207,4
10444040605,3
10444040606,7
10444053903,1
10264005805,7
10264014604,0
10264016203,7
10264017104,3
10264020307,7
10264033705,7
10264038006,3
10264038007,0
10264038905,4
10264041402,3
10264041404,2
10264042103,4
10264042104,3
10079002402,1
10079003802,2
10079008102,0
10079009202,1
10079014902,1
10079040605,0
10079051602,1
10079052607,1
10079053604,9
10079054703,3
10079054704,2
10460009702,3
10460018004,3
10460018005,0
10460019003,2
10460019204,3
10460019205,3
10460028703,4
10460028802,0
10460030604,1
10460032304,0
10460040904,7
10460042604,9
10460042605,9
11118004706,1
11118005904,9
11118008204,0
11118014103,4
11118016203,9
11118016204,9
11118018503,3
11118018504,1
11118020203,0
11118030104,3
11118030705,7
11118040103,2
10887013102,3
10887022902,1
10887034802,3
10887034902,1
10887040002,2
10887040003,0
10887040202,3
10887050702,3
10887051702,0
10887054902,2
10887071903,2
11010000203,0
11010004903,0
11010005904,0
11010011105,3
11010016905,4
11010018004,3
11010021505,3
11010027603,7
11010027604,0
11010030704,8
11010032403,0
11010032404,0
11126000304,3
11126001305,3
11126005504,0
11126011203,0
11126020403,0
11126026104,0
11126026203,3
11126033103,3
11126036604,5
11126036605,0
11126046306,0
10049000604,1
10049001304,8
10049001305,8
10049001307,3
10049003506,7
10049008703,3
10049009903,0
10049009904,7
10049013303,3
10049018003,1
10049018006,3
10049024504,4
10049024804,3
10049028504,0
10092002902,3
10092018102,0
10092043602,1
10092046804,1
10092049503,1
10092058402,0
10092059703,1
10092059704,0
10092067003,1
10092070203,1
10092075905,1
10243005302,3
10243007202,3
10243011804,9
10243012902,3
10243012903,3
10243017202,1
10243023502,2
10243028902,3
10243031702,4
10243032108,0
10243032109,2
10243040803,0
10179008102,0
10179008103,0
10179015502,0
10179018502,7
10179019402,0
10179019502,3
10179022502,3
10179024102,1
10179026402,4
10179029502,7
10179029503,7
10179032102,0
10179032103,0
10886004002,1
10886005502,2
10886007002,0
10886010302,0
10886010602,0
10886010603,7
10886017202,4
10886019602,0
10886020002,4
10886023002,3
10886023003,3
10886023102,0
10801005902,6
10801006302,2
10801006303,2
10801007402,3
10801008402,3
10801013902,4
10801014002,0
10801014102,4
10801014103,3
10801016602,3
10801043902,3
10801046002,0
11299001003,0
11299001004,0
11299031904,1
11299039004,1
11299041004,3
11299041804,3
11299044003,5
11299044107,3
11299044108,1
11299044203,5
11299044303,1
11299048704,3
10292005503,3
10292006205,3
